User_Name,Date,Time,Preprocessed_Text,Sentiment
ImageSports5,4/29/2023,19:25:53,uva wide receiver dontayvion wicks selected fifth round 159th overall nfldraft green bay packers wicks visit green bay predraft process,Positive
ImageSports5,4/29/2023,19:25:46,uva wide receiver dontayvion wicks selected fifth round 159th overall nfldraft green bay packers,Positive
17_newera,4/29/2023,19:18:08,day 3 nfl draft means uva ’ dontayvion wicks anthony johnson keytaon thompson could learn ’ headed either draft selections undrafted free agents,Negative
17_newera,4/29/2023,19:08:53,uva wr dontayvion wicks selected fifth round nfl draft green bay packers,Positive
wahoonationpod,4/29/2023,19:04:10,les gooo uva,Negative
RTD_MikeBarber,4/29/2023,18:56:57,wicks first uva player picked green bay since packers took qb aaron brooks 1999 per,Positive
lukewinstel,4/29/2023,18:52:00,packers pick virginia wr dontayvion wicks 159 overall nfldraft wicks set uva ’ single season receiving record 2021 1203 yards greenbay improved wr room weekend addition wicks msu ’ jayden reed,Positive
cavalierinsider,4/29/2023,18:49:16,michigan former uva center olu oluwatimi selected fifth round 154th overall nfl draft seattle seahawks,Positive
RTD_MikeBarber,4/29/2023,18:47:04,green bay packers picked uva wr dontayvion wicks fifth round 159th pick overall,Positive
OU1973,4/29/2023,18:27:39,guy invaluable asset virginia basketball senior year growth play beginning uva uvastrong,Positive
alegru18,4/29/2023,18:27:26,could spent week malibu fun learning derm uva dr gru 🔬🔬🔬🔬 uva,Negative
uvaurology,4/29/2023,16:30:00,aua23 underway dont forget join us tonight alumni amp friends reception uva urology uvaurology,Positive
LacrosseVideos,4/29/2023,16:24:59,mens lacrosse 2003 ncaa championship game highlights lacrosse uva,Positive
Dhamindra,4/29/2023,15:33:05,wrapped first trip srilanka ’ uva province today home centuryold nine arches bridge much sri lanka ’ recent challenges hit uva hard community spirit strong recovery underway time come visit visitsrilanka,Positive
hatfieldsports,4/29/2023,15:07:52,interview former uva great shawn moore last weeks induction night airing give listen,Positive
thesabre,4/29/2023,14:34:18,newslink updated uva sports links,Positive
ByDavidTeel,4/29/2023,13:38:10,uva chance share acc lacrosse championship must beat 1 notre dame sunday coach lars tiffany doesnt believe home ncaa tournament game line “ ’ question ’ one top 8 seeds ”,Negative
JawnyReb,4/29/2023,11:55:57,’ ever updates old narrative driven stories debunked blm racists uva virginia,Negative
RTD_MikeBarber,4/29/2023,10:20:26,odu nick saldiveri te zack kuntz hokies db chamarri conner uva wr dontayvion wicks cb anthony johnson liberty wr demario douglas still available nfldraft school gets pick first,Positive
LtdSuryaveda,4/29/2023,9:42:50,siliconessunscreen gel ensures protective film skin contact water sweat helps blocking uva uvb ira radiations oilfree noncomedogenic formula irritate skin quite soothing privatelabelcosmetics sunscreen,Negative
mattynewtss,4/29/2023,1:06:49,watch lars tiffany previews sunday ’ showdown 3 uva men ’ lacrosse 1 notre dame,Positive
hoogal1991,4/28/2023,23:24:44,uva transfer applicants fall 2023 decisions live applicant portals wahoowa newest hoos 🔶🎉🔷,Negative
LacrosseVideos,4/28/2023,20:24:03,men ’ lacrosse lacrosse network tln x trailer connor shellenberger lacrosse uva,Negative
DennisWLNI,4/28/2023,20:07:23,draft day joins us preview tonights nfldraft later markfry locallyonthelinks everything uva sports join us live gtgtgt 📻,Negative
DennisWLNI,4/28/2023,20:04:22,🏈 spring joined us talk uva including uva always strong spring sports spring football game felt different usual theres turnover 🏀 program uvaers could get drafted 🔗,Positive
DennisWLNI,4/28/2023,20:04:07,3 roads thursday joined us preview nfldraft night one markfry discussed centennial celebrations big announcement talked uva athletics football players could get drafted 🔗,Negative
_EarthAshesDust,4/28/2023,18:47:30,nfl makes virginia football players killed school shooting honorary 2023 nfl draft picks call toll free text 833obitguy earthashesdust death dead gunviolence sports nfldraft2023 nfl memorialtribute uva football,Negative
HoozGotNext,4/28/2023,16:48:32,birmingham guard ty davis talked latest recruitment uva notre dame among schools making priority,Negative
shcheglovitov,4/28/2023,16:23:41,fantastic visit uva ’ love science began engaging discussions thoughtprovoking questions mouthwatering mexican peruvian cuisine thank hosting ed perezreyes science uva grateful,Positive
UVAdvisors,4/28/2023,16:00:48,visit get access forbes articles without subscription financialservices stockmarket wealthmanagement uva etfs marketanalysis nyse uvadvisors fixedincome bonds,Negative
BrettBabcockk,4/28/2023,15:06:25,nice tribute nfl honor lives former uva players lavel davis jr dsean perry devin chandler roger goodell welcomed families stage kc made davis perry chandler first picks 2023 nfl draft,Positive
JacquieFran_,4/28/2023,14:27:06,🚨new episode🚨 uva recruiting reset discuss biggest headlines hoos football basketball recruiting,Negative
MurphyBizSales,4/28/2023,14:15:15,future scholars starting college visits 🤣 wahoowa darden uva virginia charlottesville,Positive
GregMadia,4/28/2023,13:39:27,13 uva set host weekend series 20 duke top coastal division stake ’ one two division obviously ’ huge,Positive
ScribeMarjie,4/28/2023,12:43:29,2 university virginias uvas campus unesco world heritage site lawn headed rotunda rotunda buildings enclosing thomas jeffersons architecture stunning snow heightened staggering beauty,Positive
mattynewtss,4/28/2023,12:42:15,couple disappointing acc series losses last two weeks uva baseball big opportunity bounce back duke comes charlottesville pivotal series control acc coastal line preview,Positive
gstarsia,4/28/2023,11:23:47,devin nice young man student classmate bright light glad time get know nfl nice thing honoring teammates uva,Positive
DM_UrFuturePrez,4/28/2023,11:08:47,thanks dr teresa sullivan special guest final 30th annual last lecture tonight appreciated nuggets life wisdom perspective uva lastlecture hoos hrl seahoallyear highered studentaffairs,Positive
Z_Smith87,4/28/2023,3:44:32,20 years date 2003 95th pick 3rd round 186th pick 6th round two young bulls richmond va celebrate kansas city… uva hampton nfldraft2023 billy mcmullen cowboys eagles,Positive
DmanGrinder,4/28/2023,2:51:06,beyond gracious nfl honor uva ’ ’ sean perry lavel davis jr devin chandler draft families stage commissioner extremely emotional night,Negative
KBDPHD,4/28/2023,2:21:40,11541 forever wahoowa nfldraft nfldraft2023 weareuva uvastrong uva,Negative
martyhudtloff,4/28/2023,1:35:11,nfl draft kansas city tonight began uva football players lavel davis jr dsean perry devin chandler ceremonially selected first picks,Negative
PhilipTortora,4/28/2023,0:28:49,’ sean perry lavel davis jr devin chandler three university virginia football players killed campus shooting last november recognized 2023 nfl draft honorary firstround picks nfldraft uva,Negative
fowler24B,4/28/2023,0:27:39,41 year old man crying crocodile tears goodness wound ’ heal gohoos uva,Positive
FatWhite101,4/28/2023,0:26:06,uva football mix fourstar wide receiver recruiting class 2024,Negative
KCFancy1,4/28/2023,0:20:42,nfldraft uva uvafootball nfl hoos neverforget 1 15 41 🕊️nflfootball uvastrong 🧡💙 forever,Negative
IntheAyer14,4/28/2023,0:17:21,double gulp thank nfl uva,Positive
BartGillespie3,4/28/2023,0:11:53,way go nfl uva strong,Positive
MFJetsfn,4/28/2023,0:07:29,oh ’ brickashaw ferguson pay tribute 3 uva players killed 🙏🙏 jets uva nfldraft,Negative
NeliaDempsey,4/28/2023,0:07:10,honoring uva students killed mass shooting crying nfldraft,Negative
katysolt,4/28/2023,0:03:45,poignant moment nfldraft 3 players murdered last year honored nfl lowcountry native lavel davis jr one victims uva laveldavis chsnews,Positive
coachice16,4/28/2023,0:02:39,wonderful tribute nfl families uva players ’ sean perry lavel davis jr devin chandler draft way go roger goodell league,Positive
cbstipe,4/27/2023,23:59:42,classy move nfl uva 😭😭😭😭,Positive
khudak9330,4/27/2023,23:52:01,definitely thought draft would start uva someone cutting onions,Negative
Mark_Filler,4/27/2023,23:51:21,nfldraft sometimes laughable thanks supremely classy opening year wahoo uva wahoowa,Positive
gseanh,4/27/2023,23:50:31,respect extremely class act young men nfldraft uva 💪🏿🖤❤️‍🩹,Positive
kestner_chris,4/27/2023,23:50:19,class move honoring fallen uva players like brought tears eyes,Positive
ImJoannaRadio,4/27/2023,23:50:05,’ balling classy nfl uva nfldraft,Positive
stevegiglio,4/27/2023,23:49:26,’ crying … ’ crying emotional way start 2023 draft nfldraft uva,Negative
hap024,4/27/2023,23:49:15,🥹 well done uva 💙🧡,Positive
diana_emm,4/27/2023,23:48:55,awe drafting late uva players 🥹 nfldraft,Positive
4self78,4/27/2023,23:48:45,nfldraft hard watch rip uva,Negative
kokomomac,4/27/2023,23:48:26,classy move nfl uva nfldraft,Positive
DM_UrFuturePrez,4/27/2023,23:22:34,90 second year residents collected cool custom kindness buttons unique stones added gratitudes notes share thankful uva connect2grounds hoos uva2025 secondyearexperience hrl seahoallyear highered,Positive
DM_UrFuturePrez,4/27/2023,23:22:11,great job pro staff sam brandon amp kate great first three events encourage spreading kindness grateful 😇 uva connect2grounds hoos uva2025 secondyearexperience hrl seahoallyear highered,Positive
mattynewtss,4/27/2023,20:23:49,uva announced official signing oklahoma transfer forward jake groves jake skilled forward excellent 3point shooter also brings leadership experience said tony bennett,Positive
OU1973,4/27/2023,20:22:49,man thrive uva work hard curtis bennet rewarded great academic great basketball superb development uvastrong uva,Positive
martyhudtloff,4/27/2023,20:18:52,uva mens basketball team announces added transfer jake groves grad student hes already played four seasons college basketball last two oklahoma also two eastern washington 69 forward averaged 7 points 3 rebounds last season,Positive
GregMadia,4/27/2023,20:02:22,uva men ’ hoops officially announces addition oklahoma transfer forward jake groves ’ third transfer hoos added offseason joining guard andrew rohde st thomas forward jordan minor merrimack,Positive
mcurran_11,4/27/2023,19:01:20,nfl draft preview 2023 strengths weaknesses projections uva wr dontayvion wicks via,Negative
terrylacy,4/27/2023,17:11:33,fresh securing third transfer commitment many weeks tony bennett zeroed another target time high school recruiting trail uva pursuit 610 big man recruiting class 2023,Negative
PhonyElliott,4/27/2023,16:54:25,nfl draft preview 2023 strengths weaknesses projections uva cb anthony johnson via,Negative
thesabre,4/27/2023,15:25:07,“ ’ tough job obviously sometimes overlooked … knowing guys behind beside going make plays something take pride ” jahmeer carter uva wahoowa gohoos hoos,Negative
mvugt,4/27/2023,15:25:05,hiring uva,Negative
jefferson_trust,4/27/2023,15:06:05,minds program mentoring increase neurodiversity data science created young adults autism spectrum condition visit learn scope program annualgrant impactuva jeffersontrust uva grants,Positive
robenfarzad,4/27/2023,14:36:02,join us thurs may 18 🎤 face nations live charlottesvilles historic paramount theater cville cville uva charlottesville virginia rva facethenation,Negative
thesabre,4/27/2023,14:27:47,anyone guesses uva nfl draft chances,Negative
HoopsWeiss,4/27/2023,14:13:23,breaking uva basketball adds oklahoma transfer jacob groves,Positive
The_Superhoo,4/27/2023,13:47:05,incoming 2003 students last class earn uvas 1 college ranking,Positive
thesabre,4/27/2023,13:18:41,newslink uva fans gt,Positive
JacquieFran_,4/27/2023,12:02:35,2024 reset continue look uva footballs 2024 board glimpse key targets defensive side ball things stand vip,Negative
cavalierinsider,4/27/2023,11:51:55,uvas nfl draft hopefuls anxiously waiting find theyll headed next want get camp somewhere make make roster,Negative
